subscription_revenue,api_revenue,project_revenue,licensing_revenue,total_costs,infrastructure_cost,data_cost,personnel_cost,marketing_cost,gross_revenue,adjusted_revenue,gross_profit,profit_margin,roi_percent,monthly_value,hours_saved,total_subscribers,api_calls,project_count,automation_savings
20745.46801850935,5491.792862272947,12987.540778799303,18815.99493511473,5072.924732467794,694.1168235325341,1768.0243857601954,1910.886231661421,699.8972915136426,58040.79659469633,96909.40230357474,91836.47757110694,0.9476529148680894,1810.32604294982,91836.47757110694,1669.7541376564898,274.9169944068313,558167,1,0.22278442084644764
25402.858464703608,7986.265117597421,22641.084130761334,3387.9401032528826,6642.604111625311,1087.5463796133809,1812.1067515952661,3167.5701552043065,575.3808252123572,59418.14781631525,57488.78217771672,50846.17806609141,0.8844539080495594,765.4554932320116,50846.17806609141,924.4759648380256,327.5042849220553,808523,3,0.21782172428773422
24458.75754221742,3270.94009404627,20487.40430228542,23402.72285653412,8340.599664897689,903.3616337085784,2662.5168946215626,3642.191894007934,1132.529242559613,71619.82479508323,95352.10330607445,87011.50364117677,0.9125284144165665,1043.228390488205,87011.50364117677,1582.0273389304866,235.07238692596758,276051,2,0.14927559068843926
28677.464236864784,10782.813190957258,28510.15873499288,28306.40936522117,7593.903325698226,501.7280727029611,2137.531883414356,3454.160977949172,1500.482391631736,96276.84552803611,183880.6449382759,176286.74161257767,0.9587019975471192,2321.4246225128086,176286.74161257767,3205.2134838650486,300.08425467417845,944644,3,0.2052510913770022
38220.29975068431,2645.867840220457,22693.279566418474,9238.086251436247,8003.670462685085,1039.8102992069175,2104.040321742821,3050.6285770997615,1809.1912646355852,72797.53340875948,86138.46166071328,78134.7911980282,0.9070836614866613,976.23698479729,78134.7911980282,1420.6325672368762,391.10120130221344,277266,3,0.2534415392997196
21911.720316522344,2679.1414806826515,6007.604198939309,17094.47338073404,7373.370926008639,619.9027783748458,1597.48244463361,3172.6613030692406,1983.3243999309423,47692.93937687835,56666.3083250212,49292.93739901256,0.8698808667097712,668.5264839333922,49292.93739901256,896.235225436592,229.92949028212328,196660,1,0.2836390030145819
20903.568939687902,6652.616418418018,31641.028748899553,13120.337063282495,7080.305355928923,841.6838412488393,1393.545426605748,3127.980942073809,1717.0951460005265,72317.55117028797,70751.20325908283,63670.897903153906,0.8999267146029778,899.2676827114104,63670.897903153906,1157.6526891482529,152.7180226272963,720053,5,0.26657598967721063
17452.502942683124,4571.933882389849,13031.345757228884,23635.883431209262,7653.636952963948,972.4613055392359,2175.333850454239,2707.5250644760645,1798.316732494409,58691.666013511116,54547.41950291893,46893.78254995498,0.8596883771457898,612.6993328550146,46893.78254995498,852.6142281809996,126.57472015032977,412460,1,0.24020448578013892
26250.547846805584,4363.877962011298,30724.835835497357,4836.749253253,6121.212207334833,1015.2494352812203,1357.7851598602977,2069.9292121341377,1678.2484000591774,66176.01089756723,94954.54375356773,88833.3315462329,0.9355353418029052,1451.2375741489088,88833.3315462329,1615.1514826587802,270.78546095469017,356829,4,0.22560223166574783
27770.3342489981,2376.2329896629817,37896.50548355761,5275.456313468235,7787.191715995653,1019.0301275979515,2078.4033975161374,3029.515868314868,1660.242322566696,73318.52903568694,97480.30230552448,89693.11058952883,0.9201152280838348,1151.8030358144442,89693.11058952883,1630.7838289005242,264.4287175954011,564611,4,0.2593900325157039
29316.738880891266,8804.238414573887,28899.1729643271,16459.10611285667,7487.595179385891,1245.2766350065908,2218.519979968131,3348.901260271047,674.8973041401218,83479.25637264892,124002.63419016395,116515.03901077807,0.9396174506429976,1556.1076182584734,116515.03901077807,2118.4552547414196,317.8734329938844,924650,2,0.11660700682378594
32505.212225153595,2301.4767808776423,33802.699033052384,5000.0,7391.098664741429,997.2309282860112,1547.0098669560648,3703.305360950416,1143.552508548937,73609.38803908363,101008.48386041966,93617.38519567823,0.9268269517345202,1266.6233998779037,93617.38519567823,1702.1342762850588,234.21720728503757,840797,5,0.19444196858285664
25029.884860039623,3683.764737300862,30010.915306261442,19454.54446704706,6871.313604205465,1166.204885225029,1429.6360441568845,3267.9332823459144,1007.5393924776358,78179.10937064899,98133.53841183461,91262.22480762914,0.9299799669368,1328.162707517435,91262.22480762914,1659.31317832053,267.04907987530646,341736,3,0.20354576528921975
12268.422353686263,5068.113594909606,49866.98514140848,13589.944073717003,8815.387938870099,644.2312592949861,1983.8018454188011,4888.475073147974,1298.879761008338,80793.46516372135,122089.18309522061,113273.7951563505,0.9277955039473501,1284.9553070363143,113273.7951563505,2059.523548297282,125.24694794692178,506931,5,0.11152492685202534
33124.148133949886,3944.3719378170417,7364.266682403669,15758.54081346992,6818.9744129114315,1200.7750301615254,1246.899013129958,3055.7284212185423,1315.5719484014062,60191.32756764052,106402.17732192515,99583.20290901372,0.9359132060589298,1460.3838770894529,99583.20290901372,1810.603689254795,240.9134713467175,401500,1,0.15806360972479683
31647.58844915487,5118.299052171533,8678.515902858364,9517.49391082444,8862.210158199145,1153.1005656556342,2878.8625033355725,3085.038674800336,1745.2084144076025,54961.897315009206,71679.97456055779,62817.76440235865,0.8763642117267768,708.8272934290649,62817.76440235865,1142.1411709519755,219.53755104800445,425373,1,0.13459721851603054
31149.994425240362,6875.686911764774,45000.0,19871.70221979355,6884.005918127474,942.1772121899298,2556.3661154135834,2707.9633627972908,677.4992277266698,102897.38355679868,115970.29639868588,109086.29048055841,0.9406399213255311,1584.6338858208173,109086.29048055841,1983.3870996465166,188.53802528212063,968198,3,0.23152839022082028
20888.773313331763,2934.534343981324,22386.403103145658,9214.86839721734,8788.45336187624,1237.3192086752454,2456.931407239913,3409.6193962679636,1684.5833496931177,55424.57915767609,51757.936450661684,42969.48308878545,0.830200854892006,488.9311158569081,42969.48308878545,781.2633288870081,277.7652537501202,606007,3,0.26004366140141266
27561.309204684076,2871.7325671969575,29387.58031220064,14275.009262409372,8560.276713913388,1270.795682798453,1848.5896366306465,3588.390763210725,1852.5006312735636,74095.63134649105,64852.809365745175,56292.53265183179,0.8680045352293578,657.6017871050487,56292.53265183179,1023.5005936696689,276.0533335482062,231531,4,0.23366462605652008
21867.54777614156,2374.278108440906,6462.998656716932,7561.194953084324,7367.565651603835,773.0744806445394,1374.8188046223556,4438.193158296217,781.4792080407232,38266.01949438373,47320.96134169362,39953.39569008978,0.8443065093626403,542.287610038363,39953.39569008978,726.4253761834506,301.26948599181384,223817,1,0.2826572630443932
20143.41933962554,2718.7097893231758,8232.421644405806,25050.765212129456,8195.350995884237,1034.6526959109851,1050.7436625536411,4324.859282288499,1785.0953551311104,56145.315985483976,63074.2331510718,54878.88215518756,0.8700681627590271,669.6343107543304,54878.88215518756,997.7978573670465,268.2653843791343,548802,1,0.24509007322849644
29153.778399374438,4949.606729495442,38021.55843631024,13826.499549938235,6049.077204501144,911.6800593684959,1153.876833037266,3085.5716753102174,897.9486367851644,85951.44311511835,120945.99125843521,114896.91405393407,0.9499853021868614,1899.4122602442371,114896.91405393407,2089.0348009806194,320.52304918314286,647494,4,0.23873662858622038
22701.20557633372,1708.8717631132708,28997.517417034567,9303.410338856529,7888.882481080027,635.6085485466804,2393.4489362010436,4080.628217172759,779.1967791595443,62711.005095338085,88266.29706425045,80377.41458317042,0.9106240689428992,1018.8694631456387,80377.41458317042,1461.407537875826,210.54084620474663,129272,2,0.1490349161671569
17381.641648415796,4395.553788859911,18308.626425572995,22502.22819147607,7265.488775988468,874.3943922155638,2471.231664920827,3074.1166206813223,845.7460981707541,62588.050054324776,120202.67450018098,112937.1857241925,0.9395563467601752,1554.4334208792088,112937.1857241925,2053.4033768035,139.86633858763693,448378,2,0.2780599385213991
16217.736422106955,7671.702293733275,43746.00786967957,18667.834896742,5946.466983689982,493.07520589202994,1263.291119527098,3489.8636562973866,700.2370019734669,86303.2814822618,170877.80108844474,164931.33410475476,0.9652004710628729,2773.6021163008177,164931.33410475476,2998.7515291773593,101.06021384390458,965961,4,0.1596444311942026
31766.799269434596,2215.041599035134,6001.432788299659,33333.333333333336,7004.252918076423,577.1160000986795,2166.964878673589,2566.808467737069,1693.3635715670864,73316.60699010272,87372.1368670048,80367.88394892837,0.9198342495761769,1147.4155043932906,80367.88394892837,1461.2342536168794,249.83823129926975,112096,1,0.25890577358114697
28483.36601127471,5875.122240724496,4706.020703626491,11071.242089992598,9203.128334100784,575.7847973014386,2846.4483151731224,4211.2846590947665,1569.610562531456,50135.75104561829,42874.21892147796,33671.09058737717,0.7853458659863666,365.86570745312866,33671.09058737717,612.2016470432212,318.93457228223,608160,1,0.17061298314097506
22647.345174129074,3487.802439779884,24296.13726851659,9200.513745848515,6465.96527045771,1315.3386140537984,1968.8738998898496,2508.324979518,673.4277769960617,59631.79862827406,86925.52374434898,80459.55847389126,0.9256148828107801,1244.3549432828258,80459.55847389126,1462.9010631616593,169.50009431667394,887660,2,0.22741017666367452
29531.958649143937,2970.339484840427,19960.447734874106,10026.520399799134,6292.059475119164,1174.3853603228577,1669.2317152295839,2884.711799865231,563.7305997014906,62489.26626865761,91495.45446125329,85203.39498613412,0.9312309063639468,1354.1416021742305,85203.39498613412,1549.1526361115295,206.028230866637,120465,3,0.12616164368177857
22789.563668323655,2509.9893441701574,13345.14105251418,20960.51530398196,6675.1285956259635,514.104833216144,1761.9247504706887,2712.9299575121718,1686.1690544269586,59605.20936898995,84814.65158038086,78139.52298475489,0.9212974589738214,1170.6070057730074,78139.52298475489,1420.7185997228162,336.85936136749535,139207,3,0.2969202351461915
18818.884449482794,8380.361815842756,60000.0,12012.882983215277,8164.431911718678,672.8154238367465,1866.2239979685658,3791.96828232051,1833.4242075928553,99212.12924854082,162349.3744730235,154184.9425613048,0.9497107276315665,1888.4956629988928,154184.9425613048,2803.3625920237237,266.7208809627418,919845,4,0.2841784714479002
18456.87099850695,4404.781191667709,41994.84701867383,6130.967912430265,6262.8247521990015,873.4219245215197,1800.6788987299315,2860.0638516395443,728.6600773080061,70987.46712127875,96364.37409815218,90101.54934595319,0.9350089199373621,1438.6726902156531,90101.54934595319,1638.2099881082397,221.2548371257441,438076,3,0.13348505280457884
28767.949276919935,6044.766143296354,15840.124203810163,10041.617091375483,6584.111888304837,1207.447987258084,1752.7355040875123,2272.225122716312,1351.7032742429296,60694.45671540194,61085.58006775253,54501.46817944769,0.89221495677045,827.7725090950693,54501.46817944769,990.9357850808672,300.8341242735142,563278,2,0.10518751814624368
37060.833502703455,2391.938571709328,31874.316492493832,4274.8434086370025,7468.784669502295,678.5752185385561,964.5687651203574,4484.383760786908,1341.256925056474,75601.9319755436,65016.29778136602,57547.51311186372,0.8851244238080427,770.5070591585093,57547.51311186372,1046.318420215704,276.6820681394978,417105,5,0.11810411626547555
24266.534450226194,4536.90895665305,22710.68423576001,22468.254402987393,7617.854886590788,950.1125342792562,1985.2856786235445,3324.505979648287,1357.9506940396996,73982.38204562665,77798.86747504081,70181.01258845002,0.9020827020517396,921.2700114829579,70181.01258845002,1276.0184106990912,148.78544207155858,295139,4,0.12228267153467404
17388.528291699316,4580.776194144689,7984.90773438113,2678.2805399972035,8004.765489593256,845.8313215974493,2267.3831737305973,4313.121528870191,578.429465395018,32632.492760222336,64995.39207270004,56990.62658310678,0.8768410308127752,711.9587283000171,56990.62658310678,1036.1932106019415,287.50788656111683,343222,1,0.2514628548811222
24414.17675047614,5037.132723191871,55158.11098854072,10177.724863193875,7179.970997816069,945.3855966017406,2286.5050711903345,3432.7755447910076,515.3047852329867,94787.14532540261,108602.60748124454,101422.63648342848,0.9338876739303332,1412.5772445916311,101422.63648342848,1844.047936062336,312.7342616695107,414347,5,0.19924924055098697
25501.510478994256,3947.6903948492954,16953.64277881486,17233.908167889982,5975.4816373039885,1223.7059076957028,1033.5533708759838,2553.8476072994486,1164.3747514328538,63636.751820548394,80013.41539394767,74037.93375664367,0.9253190029711444,1239.0287218763513,74037.93375664367,1346.1442501207941,229.48377253707218,484263,2,0.2511797538195413
29503.772418395652,3825.2128619076007,8685.727745431494,14696.24249027353,5364.497062289697,800.6111043023045,2149.154068195217,1895.5705568596907,519.1613329324857,56710.955516008275,111621.06274653214,106256.56568424245,0.951940100458716,1980.7367671274214,106256.56568424245,1931.9375578953172,247.74298550322413,237729,1,0.27406618644281944
24596.085639441997,2815.805438348682,45000.0,12607.843105456437,9302.812045271256,1310.7255031979676,1937.7582858533012,4462.178572826145,1592.1496833938425,85019.73418324711,201077.41022778186,191774.5981825106,0.9537351707746138,2061.4691262089104,191774.5981825106,3486.8108760456475,316.44567034101397,328146,3,0.25234009907893884
27449.70023315042,3063.857712098823,20254.43790185455,5363.712706823281,6403.536289255651,812.6502710545611,1514.745224679825,3475.9890865176726,600.1517070035922,56131.70855392708,77767.62011308239,71364.08382382675,0.9176580654012014,1114.4480268436507,71364.08382382675,1297.52879679685,203.18491016697865,411254,4,0.26394943341755994
18417.293436976823,5171.972531441597,30578.874070462472,17256.15188063775,8077.429303528813,867.6533032063701,1890.328507761195,4612.67111945208,706.7763731091669,71424.29191951864,103249.6754318325,95172.24612830368,0.9217679932673329,1178.2491997389006,95172.24612830368,1730.404475060067,297.52352809552485,396596,3,0.15967755647784276
19473.131084959896,6726.216485193509,45246.50821275013,19090.273815020566,6699.487336265892,518.7193487241125,1557.387982525806,3007.302886644581,1616.077118371392,90536.1295979241,80977.03731955412,74277.54998328822,0.9172668257813857,1108.7049837560924,74277.54998328822,1350.5009087870585,252.2504775467887,811476,4,0.2303028373431272
20070.979661420297,2337.9294962366885,16005.285011097874,12968.028284568789,7348.3067752842235,837.1139909768032,2190.568953359843,2494.631757969715,1825.9920729778623,51382.22245332365,70317.67600353948,62969.36922825526,0.895498440891102,856.923522028919,62969.36922825526,1144.8976223319137,130.10717176729017,656775,2,0.29153582390385524
30011.792449801076,2186.03013823622,28947.191107931743,9672.255562075781,6737.431634156097,1207.9866629447847,1893.380140708252,2833.385750503662,802.6790799993981,70817.26925804482,77959.41285268152,71221.98121852543,0.9135777016832118,1057.1087780313544,71221.98121852543,1294.9451130640987,295.86417401690784,107069,2,0.10786696460793073
41952.71870204108,7189.213223996161,12448.071869387979,20646.889952806265,8372.02985169276,708.8391626390367,2226.8803428604465,3631.191859589353,1805.1184866039232,82236.89374823148,116436.32589312647,108064.29604143371,0.9280977840250885,1290.7777200481905,108064.29604143371,1964.8053825715222,370.9746604692316,820533,1,0.10677350136673842
36566.70513409612,7837.5966718968375,40825.23057209681,14434.443087527712,7248.730906403675,1031.9120277316276,2157.3822181383284,3361.927766034742,697.5088944989774,99663.97546561748,102940.23992949721,95691.50902309353,0.9295831162685431,1320.113965584758,95691.50902309353,1739.8456186017006,358.85726610488035,774309,4,0.19115369219125977
27101.321134527665,3553.177287503735,35555.62955845277,3250.4970261694507,7424.382312556874,986.8190810871275,1413.6760548715254,3352.495259635004,1671.3919169632172,69460.62500665362,114046.77316631736,106622.39085376049,0.9349005490779673,1436.111266433974,106622.39085376049,1938.588924613827,172.06692105739694,297203,5,0.21874166713686077
16153.322429673566,2674.3751337631315,17563.6458286569,7790.599474243175,6251.708905315422,908.9760866280727,1411.547239895504,3198.230024461554,732.9555543302913,44181.942866336765,43465.95044589736,37214.24154058194,0.8561699711801539,595.2651043771582,37214.24154058194,676.6225734651262,207.98158114350622,114790,3,0.22237079302629192
22560.002987131236,4217.507548670655,19804.52535696883,14147.671870109218,6973.191705557682,1052.8674386269493,1590.5947392730723,3693.1097410529173,636.6197866047431,60729.70776287994,83829.41310681796,76856.22140126028,0.9168168850630956,1102.1670512801954,76856.22140126028,1397.3858436592777,149.50327969809825,772029,4,0.15859547458297363
18641.615444680043,2552.80870281984,71806.9640151801,9117.643999325932,7273.648421651904,977.0703434780495,1715.482055566725,3174.0152417846884,1407.0807808224404,102119.03216200591,161944.5422051789,154670.893783527,0.9550855600157465,2126.455456976844,154670.893783527,2812.1980687913997,234.02532755037313,326024,5,0.2922299613525885
27252.646033525096,6506.707200808025,45000.0,9170.422913123157,8285.917290563906,570.8176757332685,2569.2440644365975,3949.957523185683,1195.8980272083581,87929.77614745627,161249.46929416206,152963.55200359816,0.9486142972945345,1846.066604813866,152963.55200359816,2781.155490974512,247.6845541251676,968152,3,0.21256779415835264
32480.955889241748,1892.270432892478,21687.062200166903,3644.6783161187764,7768.03236604531,1276.6867393584826,2005.7604413728461,3223.1415048268846,1262.4436804870968,59704.96683841991,63133.531615556334,55365.49924951103,0.8769586910906908,712.7351772054665,55365.49924951103,1006.6454409002005,360.1763186809538,135847,2,0.20769982124042372
26196.85790463487,1939.7878704620425,18346.72484200978,24073.96005572434,8222.943548040997,921.8367098919358,2082.030429952499,3659.0939200034395,1559.982488193124,70557.33067283103,127326.14090288644,119103.19735484544,0.9354182614054661,1448.4253316225202,119103.19735484544,2165.512679179008,214.51228509098098,507440,2,0.17485696728438907
9848.30779249128,3120.1139550299213,8979.353361475052,5165.589139268826,8460.613798912576,1210.5752529047863,1976.0082869962757,4044.2016837140827,1229.8285752974316,27113.364248265083,31652.563659871503,23191.94986095893,0.7327036795557014,274.11663517769523,23191.94986095893,421.6718156537987,107.67911055011169,445450,1,0.22164001805325614
18566.72783233191,2436.892910369204,18955.305597287963,23683.11892503097,8393.541874995492,721.7190581434525,2368.336914977772,3558.1161324754203,1745.369769398848,63642.045265020046,72817.49595355723,64423.954078561736,0.8847317974192787,767.5419392435729,64423.954078561736,1171.3446196102134,154.24904117741298,486719,2,0.29395772894233596
28522.046388838346,6686.304499614449,25029.93383975147,17994.917211587173,6888.884000917837,705.6656949347451,1870.3341859766808,3044.677236684793,1268.2068833216185,78233.20193979144,71942.97009637723,65054.086095459395,0.9042452098976557,944.3341778841384,65054.086095459395,1182.801565371989,347.6759836688236,912335,2,0.25815234732448933
20612.259104897195,3680.1431402044695,9833.743251384378,6752.467649872097,6865.096437164908,1263.2140426159865,1669.2172815696065,3324.1703661239894,608.4947468553253,40878.61314635814,80578.27582692432,73713.17938975942,0.9148021428019808,1073.7384400123722,73713.17938975942,1340.2396252683532,171.17971626142736,586443,2,0.26112187525078157
20933.053530621717,3394.9996425739055,34943.34229644243,11756.359255688376,6762.244375347802,835.4290461852954,1740.6112732699721,3640.487776080182,545.7162798123525,71027.75472532643,107987.02914470667,101224.78476935887,0.9373791053526795,1496.9110719864007,101224.78476935887,1840.4506321701613,313.28955398820733,610915,4,0.19680646555044673
32529.486738680476,6658.40291915676,7127.2154391040185,6135.998189871204,7896.127608430497,1236.2022767892652,2368.946723685706,2938.026323979924,1352.9522839756016,52451.10328681246,66432.08968040672,58535.96207197622,0.8811398580653205,741.3249250110756,58535.96207197622,1064.2902194904766,379.981381759468,945058,1,0.12305703589183209
30913.11207407249,4516.639331237968,36984.66276596635,29068.625064661366,7763.840581865772,746.2590685383007,2799.75850138264,3061.729877997957,1156.0931339468743,101483.03923593818,129460.47527388525,121696.63469201948,0.940029259390245,1567.479824048292,121696.63469201948,2212.666085309445,359.98714973568985,924107,4,0.22249055401928908
17706.79662715694,2926.314312661101,23800.387595376094,6089.146575166574,7236.242309156726,1280.1042375681677,1723.6287519399111,3421.1222880131627,811.3870316354851,50522.64511036071,60358.98072295241,53122.73841379568,0.8801132454112991,734.1205026616408,53122.73841379568,965.8679711599215,185.92068691529383,227793,5,0.24626259668115558
37441.27532944742,2300.8934373495126,11848.692269204894,17987.22706289803,6507.059145438386,1011.737715412353,1777.202894425635,3058.708568554953,659.4099670454444,69578.08809889985,89333.81921958599,82826.7600741476,0.9271601818629989,1272.8754760468296,82826.7600741476,1505.9410922572292,354.94152779154695,270211,2,0.2906050245062086
28925.803686410844,1099.1139082220716,26441.563915388033,7437.745074573276,8519.195917117338,660.8098895270949,1811.667258221227,4887.053138085929,1159.6656312830874,63904.22658459423,101724.85171978852,93205.65580267119,0.9162525599881499,1094.0663497994703,93205.65580267119,1694.6482873212942,349.59261065299165,124879,5,0.11294686191407116
30581.830461968726,4056.5730715272484,51475.207293293846,12548.85850112921,6478.94495847058,1020.6513363986297,1643.5076421907702,2768.5443476079804,1046.2416322731992,98662.46932791904,104568.76858522206,98089.82362675149,0.9380413000351026,1513.9783445529777,98089.82362675149,1783.4513386682088,285.7844525136736,365225,5,0.2224150099456837
28168.97747651799,2445.5580285693954,31020.07001685468,9244.293524923814,6632.951979048069,715.2246873999785,2394.056428381524,2698.9512433066616,824.7196199599045,70878.89904686587,82528.82465024434,75895.87267119627,0.9196286629894658,1144.2246666481744,75895.87267119627,1379.924957658114,122.78789674596845,531437,4,0.2892166533269892
29501.075763503868,6801.110238161769,15564.124018869732,7282.482229024882,6891.750324192284,566.0807865008111,2242.042379223234,2961.8578637689466,1121.7692946992915,59148.792249560254,96503.64774163906,89611.89741744677,0.9285855976901207,1300.2777698269172,89611.89741744677,1629.3072257717595,318.3855180036926,874399,2,0.24496434025710634
26571.06545785064,3315.992284197213,45902.961629654834,5702.8772945542305,8860.078627798795,531.4995262767351,1985.3639056158538,4424.97648208686,1918.2387138193455,81492.89666625691,133620.1572814057,124760.0786536069,0.9336920506002746,1408.1148023017308,124760.0786536069,2268.3650664292163,371.48502424181106,875313,4,0.11519800873006865
33883.50459932183,1798.4668154927476,21812.971218778188,12454.37197771901,8371.763318191084,699.7852080179704,2347.3766376398826,3852.668384215362,1471.9330883178686,69949.31461131178,77581.7788759106,69210.01555771953,0.8920911141831199,826.7077427682699,69210.01555771953,1258.3639192312642,325.75942470089086,231104,3,0.17474450771957806
17510.734532243252,2163.9156459083165,35726.17367161069,6036.324686403458,7457.142899280848,1250.87505085633,2271.224215139648,3396.111315674841,538.9323176100289,61437.14853616572,80651.97964222597,73194.83674294512,0.9075392453804494,981.5399507766424,73194.83674294512,1330.815213508093,198.82854211095747,238741,3,0.28592218093465377
25477.53681536184,3305.081506154759,15551.022789589264,2431.938007233897,8015.306703409821,1070.0120685502964,1809.0691089574448,3454.242555763773,1681.9829701383069,46765.57911833976,51573.441360000594,43558.13465659077,0.8445846061064611,543.4369047669823,43558.13465659077,791.9660846652868,131.48618473396328,427257,2,0.13422667801967864
14035.545999543552,2602.2527707731697,58720.32517243112,13617.229782942675,7255.334951117883,1399.2462244165386,1692.2584325637176,3356.1939483858077,807.6363457518188,88975.35372569051,77589.76196097764,70334.42700985976,0.9064910786197949,969.4166772965158,70334.42700985976,1278.8077638156321,223.28433313045036,399519,5,0.1230036394159288
22570.295870633505,3405.39536344154,49224.10332986143,4302.372116865631,5203.564516536712,521.7122103752365,944.7630571279461,2656.033968958558,1081.055280074971,79502.16668080211,103979.96739390289,98776.40287736617,0.9499560862831946,1898.2449927056514,98776.40287736617,1795.934597770294,285.3794551553093,434257,4,0.18412314290684606
28363.95702353195,5953.355027478114,42866.46948505586,9890.680822060986,8952.594601170176,1059.6761803556117,2685.903714241406,3294.228772202866,1912.7859343702937,87074.4623581269,90736.7612891435,81784.16668797332,0.9013344263782828,913.5247415010111,81784.16668797332,1486.9848488722423,247.70833396611232,755771,5,0.1687504450222829
22277.887728585745,6791.402492264726,45000.0,14061.182673768824,6777.924439797376,841.3571140227873,1445.2028732306353,3704.77378350727,786.590669036684,88130.47289461929,137516.13182039704,130738.20738059966,0.9507117866822368,1928.882632756349,130738.20738059966,2377.058316010903,178.08179379589433,806625,3,0.29446327761501845
24192.669662405264,1494.5598487650989,25393.21633477261,10137.34067205144,8219.049489947523,1271.9982033044873,2071.2097303785117,3045.904445859746,1829.937110404779,61217.78651799441,103097.12960477934,94878.08011483183,0.9202785807766417,1154.3680352682436,94878.08011483183,1725.0560020878513,258.93279216985934,113412,4,0.2552012465746166
17517.874637555204,3223.1806289818996,27490.709885952467,20070.571416986455,6912.652737719367,481.22427972289375,2667.4273020995984,2834.5609199862733,929.4402359106011,68302.33656947603,112976.49505178053,106063.84231406116,0.9388133546314117,1534.3435630046404,106063.84231406116,1928.4334966192937,175.97605776503667,276223,4,0.2723156781771584
28065.905608193076,8956.830627347294,17802.674697948867,5943.8181095266145,7225.472195671893,978.2196783114304,1467.6154731556094,3350.5716232661925,1429.0654209386614,60769.22904301585,108779.74911496708,101554.2769192952,0.9335770466979526,1405.5036704746701,101554.2769192952,1846.4413985326398,314.4085995572279,722554,4,0.15484281745175174
21385.043717392193,3210.111959673779,16624.90893944673,11306.46475035663,5724.379051611999,550.7519813153217,2054.6556759964615,2413.72945282038,705.2419414798355,52526.529366869334,74568.47175798818,68844.09270637619,0.9232332523832532,1202.6473454267416,68844.09270637619,1251.7107764795671,292.0247763013247,814142,2,0.19194658665864317
22221.112331453787,2366.046229471125,10880.419841757872,14404.944733245668,6878.31094050932,1177.0487713706548,2113.9963723283454,1887.115023482036,1700.1507733282842,49872.52313592845,59293.04327564895,52414.73233513963,0.8839946381478083,762.0291200627006,52414.73233513963,952.9951333661752,149.66013270642475,770531,2,0.2822124412949103
28406.812937096125,9199.331498787069,27803.762007827732,15993.078773009462,7315.893845078412,1319.963311395764,2266.429785871309,3111.8327516620448,617.6679961492933,81402.9852167204,72071.33481684854,64755.44097177013,0.8984909345210554,885.1336875989906,64755.44097177013,1177.371654032184,285.7315819011668,965634,2,0.16211177759862289
30575.81976002354,5462.203699379066,32061.217361268365,22989.61128946104,8311.249088622577,874.7230086621354,2024.8032636216738,3794.6659393629343,1617.0568769758336,91088.85211013201,138266.0003765062,129954.75128788364,0.9398894228082785,1563.6007283884815,129954.75128788364,2362.8136597797024,250.12961225083274,841727,4,0.10504787908050002
28037.708624214585,10158.04081369124,34366.3276688379,30120.41972574481,4913.083692753125,1017.6084863707231,1456.4210650340258,1895.2288718364093,543.8252695119669,102682.49683248854,105112.51822134998,100199.43452859686,0.9532588146883993,2039.4408236194427,100199.43452859686,1821.807900519943,204.7540460069819,960938,5,0.26192782040897644
22863.696875225574,6343.166676745681,9713.53363420265,12602.590342755182,8138.413903385527,1022.0814026696346,2334.672441244328,3005.3466076843606,1776.3134517872038,51522.98752892909,55253.85956152026,47115.44565813473,0.8527086801180989,578.9266338313786,47115.44565813473,856.6444665115406,291.77840414660096,943256,1,0.2548370626987685
28396.237768813662,989.9323055736443,54443.58155172906,8349.768715768418,8767.941503833985,699.7640213125242,1399.2344609881916,4679.279948349991,1989.6630731832777,92179.52034188478,80489.11678194352,71721.17527810954,0.8910667447428007,817.9933140150148,71721.17527810954,1304.0213686929008,342.5361370495388,131092,5,0.2853103185538445
13393.43842525209,5324.741287183057,16207.300318619451,7193.560921899773,6905.300532905268,727.5093934939821,2382.3707880288703,2486.0519092955474,1309.3684420868676,42119.04095295437,79098.25680495947,72192.9562720542,0.9126997128402923,1045.471604429655,72192.9562720542,1312.59920494644,140.49995747240305,800950,3,0.23005885487282088
37527.57080372988,3273.655295045747,21075.497635587133,8449.686942555505,7565.353279320963,1106.5948889636866,2153.8803623207136,2522.129390824579,1782.7486372119834,70326.41067691827,118504.38422741352,110939.03094809256,0.9361597182362231,1466.4091266078988,110939.03094809256,2017.0732899653194,288.2613658211867,239950,3,0.15063318737245174
22059.851581290677,4246.541872629132,22231.45019311145,13739.456276372379,8695.936729032836,1180.8237623888458,1645.1002386113714,4765.5136861539195,1104.4990418786986,62277.29992340364,69859.16798520346,61163.23125617062,0.8755218966983019,703.3541429983842,61163.23125617062,1112.0587501121931,268.1687173260921,526043,2,0.12225002259120671
18422.002033748086,5562.095250577664,8856.138444712098,12079.399133064775,7066.565112680893,1335.020974131134,1627.229781296604,2377.6498286746655,1726.6645285784903,44919.63486210262,48972.007880339355,41905.44276765846,0.8557019526349074,593.010070655961,41905.44276765846,761.9171412301538,166.8796766792659,784902,1,0.17939339191667283
25773.708835991034,8497.366804354599,24241.018992998732,6356.84166845338,7427.4382276531605,1206.8197661395113,1287.656606021779,3152.260371904027,1780.7014835878426,64868.936301797745,55559.57579888211,48132.13757122895,0.8663157858774976,648.03147594049,48132.13757122895,875.1297740223446,292.877375513012,679703,2,0.18540953825102707
